Product Name,Opportunity Owner,Opportunity Name,Created Date,Close Date,Close Month,Close Quarter,Close Year,Age,Stage,Probability,Forecast Category,ARR,TCV,Last Activity,Next Step
Product 1,Owner 3,352,11/9/2020,6/4/2021,Month 6,Q2,2,207,Closed Lost,0%,Omitted,"$150,000 ",,7/31/2021,Contacted 5/17 for 2nd attempt. Last attempt 5/21 then will close lost lead
Product 1,Owner 3,1050,4/12/2020,6/4/2021,Month 6,Q2,2,78,SOW Drafting,50%,Commit,"$10,000 ",,7/26/2020,confirm budget
Product 1,Owner 3,1366,11/24/2021,6/5/2021,Month 6,Q2,2,79,Pitching,80%,Commit,"$375,000 ",,,Curriculum call/Determine exact date
Product 1,Owner 1,1481,6/2/2021,6/7/2021,Month 6,Q2,2,5,Closed Won,100%,Commit,"$100,000 ",,,SU Legal to review contract and sign first (rinse/repeat)
Product 1,Owner 1,1806,3/31/2021,6/7/2021,Month 6,Q2,2,68,Closed Lost,0%,Omitted,"$300,000 ",,3/26/2021,Call this week to leverage meetings from last week
Product 2,Owner 1,525,5/2/2021,6/10/2021,Month 6,Q2,2,39,Closed Lost,0%,Omitted,"$22,500 ",,,Follow-up Call With Humberto
Product 1,Owner 2,767,3/27/2021,6/10/2021,Month 6,Q2,2,75,Closed Lost,0%,Omitted,"$100,000 ",,,last contact-3rd try
Product 3,Owner 3,1499,1/18/2021,6/10/2021,Month 6,Q2,2,143,Closed Lost,0%,Omitted,"$225,000 ",,6/6/2021,"funding now in jeopardy, will get go/no go this week"
Product 3,Owner 5,202,9/10/2020,6/10/2021,Month 6,Q2,2,273,Closed Lost,0%,Omitted,"$225,000 ",,5/21/2021,SR Follow Up
Product 1,Owner 5,203,9/10/2020,6/10/2021,Month 6,Q2,2,273,Closed Lost,0%,Omitted,"$225,000 ",,5/21/2021,SR Follow Up
Product 1,Owner 3,939,5/29/2020,6/10/2021,Month 6,Q2,2,377,Closed Lost,0%,Omitted,"$150,000 ",,7/24/2020,Wait for government situation to resolve
Product 1,Owner 1,1589,9/8/2017,6/12/2021,Month 6,Q2,2,642,Closed Lost,0%,Omitted,"$100,000 ",,3/26/2021,Luiza to speak with Sergio next week.
Product 2,Owner 3,242,5/15/2021,6/14/2021,Month 6,Q2,2,30,Closed Won,100%,Commit,"$15,000 ",,2/4/2021,signed contract submitted to Legal for cross-execution (no edits)
Product 2,Owner 3,270,6/3/2021,6/16/2021,Month 6,Q2,2,13,Closed Lost,0%,Omitted,"$25,000 ",,6/14/2021,Call with Jaclyn to qualify
Product 1,Owner 2,793,3/26/2021,6/17/2021,Month 6,Q2,2,83,Closed Lost,0%,Omitted,"$100,000 ",,6/4/2021,check in
Product 1,Owner 1,1349,2/7/2021,6/17/2021,Month 6,Q2,2,130,Closed Won,100%,Commit,"$125,000 ",,6/18/2021,SOW
Product 1,Owner 5,205,7/12/2020,6/17/2021,Month 6,Q2,2,340,Closed Lost,0%,Omitted,"$125,000 ",,5/20/2021,SR Follow Up
Product 1,Owner 1,613,6/25/2020,6/17/2021,Month 6,Q2,2,357,Closed Lost,0%,Omitted,"$375,000 ",,,Approach F35 team in next round of planning for 10X-I
Product 2,Owner 2,776,3/6/2021,6/18/2021,Month 6,Q2,2,104,Closed Lost,0%,Omitted,"$15,000 ",,6/18/2021,Reached out to Carmen again to see if any speakers stood out
Product 1,Owner 1,1678,3/9/2021,6/20/2021,Month 6,Q2,2,94,Engaging,10%,Pipeline,$0 ,,,TBD
Product 2,Owner 1,633,2/1/2021,6/21/2021,Month 6,Q2,2,140,Closed Lost,0%,Omitted,"$30,000 ",,5/8/2021,"Nancy Giordano shortlisted; Pre-booking call to take place, then client to make final speaker selection"
Product 1,Owner 2,135,4/22/2021,6/24/2021,Month 6,Q2,2,63,Closed Lost,0%,Omitted,"$50,000 ",,,searching for interested player and budget
Product 1,Owner 7,59,1/30/2021,6/24/2021,Month 6,Q2,2,145,Closed Lost,0%,Omitted,"$180,000 ",,5/13/2021,Melissa to have scoping call with Jade
Product 2,Owner 5,171,6/19/2021,6/25/2021,Month 6,Q2,2,6,Closed Won,100%,Commit,"$25,000 ",,6/19/2021,Awaiting Firm Offer for Susan's review
Product 1,Owner 3,277,12/17/2020,6/25/2021,Month 6,Q2,2,190,Closed Won,100%,Commit,"$160,000 ",,1/21/2021,Conference call Jason x SVB Legal
Product 1,Owner 3,278,12/17/2020,6/25/2021,Month 6,Q2,2,190,Closed Won,100%,Commit,"$160,000 ",,1/21/2021,Conference call Jason x SVB Legal
Product 3,Owner 5,1362,12/17/2020,6/25/2021,Month 6,Q2,2,190,Closed Won,100%,Commit,"$160,000 ",,1/21/2021,Conference call Jason x SVB Legal
Product 1,Owner 2,117,8/30/2020,6/25/2021,Month 6,Q2,2,299,Closed Lost,0%,Omitted,"$100,000 ",,6/17/2021,Follow Up email to inquire about preferred next steps and provide links for upcoming summits (Expo Finance and Global)
Product 1,Owner 1,612,10/9/2020,6/26/2021,Month 6,Q2,2,260,Closed Lost,0%,Omitted,"$1,500,000 ",,,Discuss on LCMO PM Call
Product 1,Owner 3,318,5/30/2021,6/28/2021,Month 6,Q2,2,102,Pitching,25%,Pipeline,"$150,000 ",,10/11/2021,Awaiting Deloitte's feedback on speaker proposal
Product 2,Owner 4,368,1/31/2021,6/28/2021,Month 6,Q2,2,148,Closed Won,100%,Commit,"$25,000 ",,11/8/2021,ESADE signed contract. I uploaded to onit 6/28 for SU signature
Product 1,Owner 3,1321,5/6/2021,6/29/2021,Month 6,Q2,2,54,Closed Lost,0%,Omitted,"$225,000 ",,,Scarlet send faculty background/proposal
Product 1,Owner 3,1543,10/10/2020,6/29/2021,Month 6,Q2,2,262,Closed Lost,0%,Omitted,"$100,000 ",,10/10/2020,Nick meets with Till and Bernd in Germany
Product 1,Owner 3,961,6/21/2020,6/29/2021,Month 6,Q2,2,103,Engaging,10%,Pipeline,$0 ,,3/8/2021,Confirm Speaker
Product 1,Owner 1,1819,11/25/2021,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$350,000 ",,1/10/2021,Pitch Membership levels / next steps
Product 1,Owner 1,1352,10/10/2021,6/30/2021,Month 6,Q2,2,104,Contracting,75%,Commit,"$250,000 ",,2/18/2021,Touchbase - readiness to proceed
Product 1,Owner 2,781,5/29/2021,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$180,000 ",,5/21/2021,
Product 1,Owner 1,1801,4/25/2021,6/30/2021,Month 6,Q2,2,66,Closed Lost,0%,Omitted,"$150,000 ",,,
Product 1,Owner 3,307,4/23/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$250,000 ",,5/6/2021,Feedback from client on recommendations
Product 1,Owner 1,531,3/18/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$90,000 ",,3/14/2021,Check in to see if new event date has been set
Product 2,Owner 3,984,3/12/2021,6/30/2021,Month 6,Q2,2,104,SOW Drafting,50%,Commit,"$9,000 ",,3/17/2021,Client to confirm dates and fee work
Product 1,Owner 1,1549,3/10/2021,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$150,000 ",,,Discovery Call with Jennifer Paylor
Product 3,Owner 1,1309,2/7/2021,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$220,000 ",,2/19/2021,Wait to hear from Kyle on how to proceed
Product 1,Owner 1,1785,2/3/2021,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$500,000 ",,3/18/2021,Call Ronnie
Product 3,Owner 1,1846,2/3/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$250,000 ",,,Proposal Review with Kath
Product 1,Owner 1,1882,2/3/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$50,000 ",,2/19/2021,Reach out to see if virtual video call plus consulting leading up to visit
Product 1,Owner 2,763,1/30/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$826,750 ",,3/18/2021,Follow Up Proposal Discussion | 2/6
Product 2,Owner 2,141,1/15/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$15,000 ",,,Decision from client
Product 2,Owner 4,445,1/9/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$45,000 ",,2/19/2021,"Meeting has been postponed, checked in to see if a new date is beinng considered"
Product 2,Owner 3,892,1/7/2021,6/30/2021,Month 6,Q2,2,104,Pitching,25%,Pipeline,"$20,000 ",,3/4/2021,Check in to see if new date(s) have been suggested for reschedule
Product 1,Owner 3,1788,10/11/2020,6/30/2021,Month 6,Q2,2,262,Closed Lost,0%,Omitted,"$250,000 ",,,meet with Jonathan and Heriberto
Product 1,Owner 4,406,9/26/2020,6/30/2021,Month 6,Q2,2,277,Closed Lost,0%,Omitted,"$100,000 ",,1/17/2021,SR Follow Up
Product 3,Owner 3,1258,8/27/2020,6/30/2021,Month 6,Q2,2,307,Closed Lost,0%,Omitted,"$25,000 ",,1/11/2021,Scarlet mark as closed lost if no reply
Product 1,Owner 3,941,6/19/2020,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$150,000 ",,,
Product 1,Owner 1,521,4/10/2020,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$150,000 ",,,
Product 1,Owner 2,1160,4/10/2020,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$200,000 ",,,Confirm Speaker
Product 1,Owner 3,1063,4/6/2020,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$150,000 ",,,
Product 1,Owner 2,1130,4/3/2020,6/30/2021,Month 6,Q2,2,104,Engaging,10%,Pipeline,"$150,000 ",,,Confirm Speaker and Budget
Product 1,Owner 3,1323,4/10/2021,7/1/2021,Month 7,Q3,2,82,Closed Lost,0%,Omitted,"$375,000 ",,,"Sean to talk with Tana, determine why contact was dropped."
Product 3,Owner 3,1666,11/26/2020,7/1/2021,Month 7,Q3,2,217,Closed Lost,0%,Omitted,"$60,000 ",,,Meeting with Ihara-san on 7/22
Product 3,Owner 3,1667,11/26/2020,7/1/2021,Month 7,Q3,2,217,Closed Lost,0%,Omitted,"$120,000 ",,,Meeting with Ihara-san on 7/22
Product 1,Owner 4,394,8/27/2020,7/1/2021,Month 7,Q3,2,308,Closed Lost,0%,Omitted,"$100,000 ",,1/21/2021,Meet with CEO at Dec EP
Product 1,Owner 3,1263,8/25/2020,7/1/2021,Month 7,Q3,2,310,Closed Lost,0%,Omitted,"$100,000 ",,,Call Scheduled June with with Mariana and Tom
Product 1,Owner 1,1752,3/20/2021,7/2/2021,Month 7,Q3,2,104,Closed Won,100%,Commit,"$125,000 ",,8/13/2021,Get contract signed and PO to SU for invoicing
Product 1,Owner 3,1310,5/20/2021,7/3/2021,Month 7,Q3,2,107,Pitching,5%,Pipeline,"$100,000 ",,2/4/2021,Get intro to client from prior SRD
Product 1,Owner 3,1567,5/12/2021,7/3/2021,Month 7,Q3,2,107,Pitching,10%,Pipeline,"$125,000 ",,,Set up call with IIFLW EP attendee & Ronak
Product 1,Owner 3,1287,11/21/2020,7/3/2021,Month 7,Q3,2,107,Pitching,10%,Pipeline,"$350,000 ",,2/18/2021,FU with client
Product 1,Owner 3,1540,3/12/2020,7/3/2021,Month 7,Q3,2,107,Pitching,25%,Pipeline,"$350,000 ",,,Coordinate with Ore'Adeyemi & victor
Product 1,Owner 1,550,6/28/2021,7/8/2021,Month 7,Q3,2,10,Closed Lost,0%,Omitted,"$150,000 ",,7/2/2021,"Feedback on proposal, follow-up call to discuss short-list"
Product 1,Owner 3,985,6/19/2021,7/8/2021,Month 7,Q3,2,19,Closed Lost,0%,Omitted,"$50,000 ",,6/19/2021,overcome budget shortcoming
Product 1,Owner 3,1658,4/21/2021,7/8/2021,Month 7,Q3,2,78,Closed Won,100%,Commit,"$175,000 ",,8/20/2021,Wait on approval from NIBC of new price proposal
Product 1,Owner 4,493,4/10/2021,7/8/2021,Month 7,Q3,2,89,Closed Lost,0%,Omitted,"$200,000 ",,7/6/2021,Decision by client
Product 1,Owner 1,570,10/29/2020,7/8/2021,Month 7,Q3,2,252,Closed Lost,0%,Omitted,"$225,000 ",,6/11/2021,SR Follow Up
Product 3,Owner 2,1101,9/20/2020,7/8/2021,Month 7,Q3,2,291,Closed Lost,0%,Omitted,"$100,000 ",,,CEO Acceptance as Priority
Product 3,Owner 2,1102,9/20/2020,7/8/2021,Month 7,Q3,2,291,Closed Lost,0%,Omitted,"$50,000 ",,,CEO Acceptance as Priority
Product 3,Owner 2,1103,9/20/2020,7/8/2021,Month 7,Q3,2,291,Closed Lost,0%,Omitted,"$100,000 ",,,CEO Acceptance as Priority
Product 3,Owner 2,1104,9/20/2020,7/8/2021,Month 7,Q3,2,291,Closed Lost,0%,Omitted,"$250,000 ",,,CEO Acceptance as Priority
Product 3,Owner 3,1740,6/12/2021,7/9/2021,Month 7,Q3,2,27,Closed Lost,0%,Omitted,"$50,000 ",,,Set up call with Solutions
Product 3,Owner 3,1741,6/12/2021,7/9/2021,Month 7,Q3,2,27,Closed Lost,0%,Omitted,"$220,000 ",,,Set up call with Solutions
Product 3,Owner 3,1742,6/12/2021,7/9/2021,Month 7,Q3,2,27,Closed Lost,0%,Omitted,"$50,000 ",,,Set up call with Solutions
Product 1,Owner 3,293,5/20/2021,7/10/2021,Month 7,Q3,2,114,Pitching,25%,Pipeline,"$20,000 ",,,Feedback on speakers recommended
Product 1,Owner 1,1341,12/20/2020,7/10/2021,Month 7,Q3,2,202,Closed Lost,0%,Omitted,"$170,000 ",,6/17/2021,SR Check In
Product 1,Owner 3,1468,11/14/2020,7/10/2021,Month 7,Q3,2,114,Pitching,5%,Pipeline,"$150,000 ",,,"Scarlet reschedule meeting with client, Renu, Gregg et al"
Product 1,Owner 3,1360,9/17/2020,7/10/2021,Month 7,Q3,2,114,Pitching,10%,Pipeline,"$150,000 ",,9/11/2021,Strategic outreach to this client
Product 1,Owner 1,1,2/15/2021,7/12/2021,Month 7,Q3,2,147,Closed Lost,0%,Omitted,"$240,000 ",,,Hear back about client buy-in
Product 1,Owner 2,71,9/15/2021,7/15/2021,Month 7,Q3,2,119,Pitching,25%,Pipeline,"$150,000 ",,3/11/2021,Scheduling | Gregory attempting to schedule a proposal review call with key stakeholders.
Product 1,Owner 2,1078,4/30/2021,7/15/2021,Month 7,Q3,2,76,Closed Lost,0%,Omitted,$0 ,,3/13/2021,SR Check In
Product 3,Owner 1,534,3/1/2021,7/15/2021,Month 7,Q3,2,136,Closed Lost,0%,Omitted,"$150,000 ",,5/15/2021,SR Follow Up
Product 1,Owner 1,535,3/1/2021,7/15/2021,Month 7,Q3,2,136,Closed Lost,0%,Omitted,"$150,000 ",,5/15/2021,SR Follow Up
Product 3,Owner 2,772,2/20/2021,7/15/2021,Month 7,Q3,2,145,Closed Lost,0%,Omitted,"$50,000 ",,4/26/2021,SR Follow Up
Product 3,Owner 2,773,2/20/2021,7/15/2021,Month 7,Q3,2,145,Closed Lost,0%,Omitted,"$150,000 ",,4/26/2021,SR Follow Up
Product 1,Owner 2,766,5/19/2020,7/15/2021,Month 7,Q3,2,422,Closed Lost,0%,Omitted,"$225,000 ",,12/7/2020,SR Follow Up
Product 1,Owner 1,643,12/12/2016,7/15/2021,Month 7,Q3,2,945,Closed Lost,0%,Omitted,"$90,000 ",,1/5/2017,Reconnect and define from square #1
Product 1,Owner 3,1644,1/3/2021,7/16/2021,Month 7,Q3,2,194,Closed Lost,0%,Omitted,"$250,000 ",,,Proposal by End of Jan
Product 1,Owner 3,1645,1/3/2021,7/16/2021,Month 7,Q3,2,194,Closed Lost,0%,Omitted,"$300,000 ",,,Proposal by End of Jan
Product 1,Owner 4,409,4/12/2020,7/16/2021,Month 7,Q3,2,120,SOW Drafting,50%,Commit,"$15,000 ",,5/30/2020,Send Proposal
Product 1,Owner 1,1272,3/27/2020,7/16/2021,Month 7,Q3,2,476,Closed Lost,0%,Omitted,$0 ,,4/1/2020,Spoke with client in mid 2018. They talked alot but didn't really follow through on next steps. They wanted me to review their business plans and strategy. I'll revive them and see if they are serious with budget.
Product 2,Owner 3,949,6/5/2021,7/19/2021,Month 7,Q3,2,44,Closed Won,100%,Commit,"$50,000 ",,7/16/2021,Let client know we need a decision by EOW
Product 3,Owner 3,1370,3/18/2021,7/19/2021,Month 7,Q3,2,123,Closed Lost,0%,Omitted,"$22,500 ",,,Have SU close RFF contract
Product 2,Owner 1,651,8/16/2020,7/19/2021,Month 7,Q3,2,337,Closed Won,100%,Commit,"$30,000 ",,10/23/2021,Contracting Nancy Giordano: Check on signed agreement
Product 1,Owner 1,652,8/16/2020,7/19/2021,Month 7,Q3,2,337,Closed Won,100%,Commit,"$10,000 ",,10/23/2021,Contracting Nancy Giordano: Check on signed agreement
Product 1,Owner 3,976,7/3/2020,7/20/2021,Month 7,Q3,2,124,SOW Drafting,50%,Commit,"$10,000 ",,,Confirm more details
Product 1,Owner 3,1835,12/4/2020,7/22/2021,Month 7,Q3,2,230,Closed Lost,0%,Omitted,"$300,000 ",,,"discuss initial program beginning Q1, plant seeds for broader journey"
Product 1,Owner 3,1836,12/4/2020,7/22/2021,Month 7,Q3,2,230,Closed Lost,0%,Omitted,"$75,000 ",,,"discuss initial program beginning Q1, plant seeds for broader journey"
Product 1,Owner 2,831,6/19/2021,7/23/2021,Month 7,Q3,2,34,Closed Lost,0%,Omitted,"$10,000 ",,7/16/2021,"Proposal sent, client has very limited budget so may be challenging to close once we add travel estimate"
Product 1,Owner 1,511,7/10/2021,7/24/2021,Month 7,Q3,2,128,Pitching,25%,Pipeline,"$150,000 ",,9/25/2021,"Informed HSM if we don't have a decision by tomorrow, we'll need to decline, not enough time remaining for Legal review, contacting, invoicing/payment, etc."
Product 1,Owner 1,1458,4/1/2021,7/24/2021,Month 7,Q3,2,128,Engaging,10%,Pipeline,"$100,000 ",,,MM call with Client
Product 1,Owner 2,1150,10/26/2020,7/24/2021,Month 7,Q3,2,128,Engaging,5%,Pipeline,"$300,000 ",,,POC Strategy Call
Product 1,Owner 4,366,6/15/2020,7/25/2021,Month 7,Q3,2,129,SOW Drafting,50%,Commit,"$10,000 ",,6/16/2020,Feedback on proposal
Product 2,Owner 2,1100,5/22/2021,7/26/2021,Month 7,Q3,2,65,Closed Won,100%,Commit,"$25,000 ",,7/24/2021,Decision from client
Product 1,Owner 3,1539,8/27/2020,7/29/2021,Month 7,Q3,2,336,Closed Lost,0%,Omitted,"$270,000 ",,,work w/ Victor
Product 1,Owner 2,1177,12/16/2021,7/30/2021,Month 7,Q3,2,134,Engaging,10%,Pipeline,"$90,000 ",,3/11/2021,Scoping call / info to be provided
Product 1,Owner 2,1098,6/24/2021,7/30/2021,Month 7,Q3,2,134,Pitching,25%,Pipeline,"$250,000 ",,,Feedback on preliminary recommendations; scoping call
Product 1,Owner 1,1386,3/18/2021,7/30/2021,Month 7,Q3,2,134,Engaging,10%,Pipeline,"$150,000 ",,3/18/2021,Follow Up Call
Product 1,Owner 1,1526,10/18/2021,7/31/2021,Month 7,Q3,2,135,SOW Drafting,50%,Commit,"$100,000 ",,1/28/2021,"Determine next steps (contract, new date)"
Product 1,Owner 1,1342,3/16/2021,7/31/2021,Month 7,Q3,2,135,Engaging,10%,Pipeline,"$200,000 ",,3/18/2021,Review SU Slide Deck and Schedule a Next Meeting
Product 1,Owner 1,1339,2/14/2021,7/31/2021,Month 7,Q3,2,135,Engaging,10%,Pipeline,"$150,000 ",,,Pitch to CEO and Executives
Product 2,Owner 4,399,2/10/2021,7/31/2021,Month 7,Q3,2,135,SOW Drafting,50%,Commit,"$15,000 ",,3/9/2021,Contract (MJ and client to confirm $15k works)
Product 2,Owner 2,849,2/4/2021,7/31/2021,Month 7,Q3,2,135,Pitching,25%,Pipeline,"$20,000 ",,3/9/2021,Close out if no movement
Product 1,Owner 1,1883,1/24/2021,7/31/2021,Month 7,Q3,2,135,Pitching,50%,Commit,"$250,000 ",,,Check in with Vanesa
Product 1,Owner 5,170,3/18/2021,8/1/2021,Month 8,Q3,2,136,Closed Lost,0%,Omitted,"$150,000 ",,,F/u call to discuss programs in further detail
Product 1,Owner 2,1149,10/26/2020,8/1/2021,Month 8,Q3,2,136,Engaging,5%,Pipeline,"$300,000 ",,,POC Strategy Call
Product 1,Owner 3,353,8/1/2021,8/5/2021,Month 8,Q3,2,4,Closed Lost,0%,Omitted,"$150,000 ",,8/22/2021,Feedback from client on my proposal
Product 2,Owner 3,1550,6/10/2021,8/5/2021,Month 8,Q3,2,56,Closed Won,100%,Commit,"$30,000 ",,7/23/2021,Awaiting SU's cross-execution (posted to Onit on 8/2)
Product 1,Owner 4,414,6/3/2021,8/5/2021,Month 8,Q3,2,63,Closed Lost,0%,Omitted,"$200,000 ",,6/27/2021,DASH Pivot Conference Call
Product 1,Owner 3,1350,11/20/2020,8/5/2021,Month 8,Q3,2,258,Closed Lost,0%,Omitted,"$100,000 ",,1/7/2021,"FU with Annette, contacts at CITIC"
Product 1,Owner 2,76,10/22/2020,8/5/2021,Month 8,Q3,2,287,Closed Lost,0%,Omitted,$0 ,,,Schedule Call
Product 1,Owner 3,1520,9/8/2020,8/5/2021,Month 8,Q3,2,331,Closed Lost,0%,Omitted,"$112,500 ",,8/5/2021,Follow up
Product 2,Owner 4,403,6/28/2021,8/6/2021,Month 8,Q3,2,39,Closed Won,100%,Commit,"$10,000 ",,8/27/2021,Feedback on speakers and fees (had scoping call with her and sent recommendations
Product 1,Owner 3,1820,8/24/2020,8/6/2021,Month 8,Q3,2,347,Closed Lost,0%,Omitted,"$450,000 ",,8/25/2020,"FU to affirm interest, ask about final decision and competitor etc"
Product 1,Owner 3,1599,7/30/2021,8/7/2021,Month 8,Q3,2,142,Engaging,5%,Pipeline,"$150,000 ",,,Schedule call to intro self to client.
Product 1,Owner 3,1283,1/24/2021,8/7/2021,Month 8,Q3,2,142,Pitching,5%,Pipeline,"$125,000 ",,,Rescope client on call. Determine correct opps for them to reengage.
Product 1,Owner 3,1640,12/17/2020,8/7/2021,Month 8,Q3,2,142,Pitching,80%,Commit,"$600,000 ",,11/15/2021,Scarlet FU about progress and next steps.
Product 2,Owner 1,8,6/25/2021,8/8/2021,Month 8,Q3,2,44,Closed Won,100%,Commit,"$15,000 ",,10/28/2021,Awaiting cross-execution from SU Legal
Product 1,Owner 2,769,7/19/2021,8/9/2021,Month 8,Q3,2,144,Pitching,25%,Pipeline,"$180,000 ",,7/17/2021,Feedback on proposal
Product 1,Owner 1,20,5/29/2021,8/9/2021,Month 8,Q3,2,72,Closed Won,100%,Commit,"$18,500 ",,,SU Legal to make minor contract updates and send on for execution.
Product 1,Owner 3,322,4/30/2021,8/9/2021,Month 8,Q3,2,144,Pitching,25%,Pipeline,"$90,000 ",,6/26/2021,Paulo said team has decided to pause the speaker review
Product 1,Owner 3,261,7/23/2020,8/9/2021,Month 8,Q3,2,144,SOW Drafting,50%,Commit,"$225,000 ",,7/16/2020,Felipe - don't ping again until June
Product 1,Owner 3,926,8/2/2020,8/10/2021,Month 8,Q3,2,145,SOW Drafting,50%,Commit,"$5,000 ",,8/8/2020,confirm speakers (awaiting updates from FacOps)
Product 3,Owner 3,1320,5/30/2021,8/12/2021,Month 8,Q3,2,74,Closed Lost,0%,Omitted,"$150,000 ",,6/10/2021,n/a
Product 1,Owner 2,1097,2/4/2021,8/12/2021,Month 8,Q3,2,189,Closed Lost,0%,Omitted,"$200,000 ",,4/25/2021,keep on Hanley biz school
Product 1,Owner 2,1164,3/18/2015,8/12/2021,Month 8,Q3,2,1608,Closed Lost,0%,Omitted,"$150,000 ",,,NA
Product 3,Owner 1,1925,6/18/2021,8/13/2021,Month 8,Q3,2,56,Closed Won,100%,Commit,"$15,000 ",,3/17/2021,Get MPA and SOW done and sent to client.
Product 1,Owner 1,9,7/18/2021,8/14/2021,Month 8,Q3,2,27,Closed Lost,0%,Omitted,"$90,000 ",,8/14/2021,Scoping call with client
Product 1,Owner 1,1849,4/2/2020,8/14/2021,Month 8,Q3,2,149,Pitching,25%,Pipeline,"$520,000 ",,2/15/2021,MM scheduling Client call Feb. 2020
Product 1,Owner 7,45,6/20/2021,8/15/2021,Month 8,Q3,2,56,Closed Lost,0%,Omitted,"$180,000 ",,6/24/2021,Now considering other speakers; Confirming Sophie Hackford
Product 1,Owner 4,452,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,453,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,454,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,455,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,456,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,457,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,458,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,459,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,460,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
Product 1,Owner 4,461,5/6/2021,8/15/2021,Month 8,Q3,2,101,Closed Won,100%,Commit,"$31,250 ",,3/10/2021,Contract updates due back from SU Legal
